Country Name,year,GDP,population
Azerbaijan,1996,3176749593.11788,7763000.0
Burundi,1996,869033856.317093,6041112.0
Belgium,1996,281358175895.766,10156637.0
Benin,1996,2361116587.86079,6094259.0
Burkina Faso,1996,2586550747.09844,10372745.0
Bangladesh,1996,46438484107.5795,121269645.0
Bulgaria,1996,10109612141.6526,8362826.0
Bahrain,1996,6101861436.17021,578668.0
"Bahamas, The",1996,3609000000.0,283790.0
Bosnia and Herzegovina,1996,2786045321.63743,3780378.0
Belarus,1996,14756846153.8462,10160000.0
Belize,1996,641383800.0,213676.0
Bermuda,1996,2695390000.0,60129.0
Bolivia,1996,7396966657.47054,7717443.0
Brazil,1996,850426432991.742,164913306.0
Barbados,1996,2411872918.01323,265942.0
Brunei Darussalam,1996,5115602836.87943,304699.0
Bhutan,1996,316420860.852385,519282.0
Botswana,1996,4847752842.78924,1604060.0
Central African Republic,1996,1007791186.20106,3435821.0
Canada,1996,628546387972.131,29671900.0
Central Europe and the Baltics,1996,412962206488.87,109563097.0
Switzerland,1996,330091688349.515,7071850.0
Channel Islands,1996,78039572221.6024,144829.0
Chile,1996,78039572221.6024,14497826.0
China,1996,863746717503.789,1217550000.0
Cote d'Ivoire,1996,12139234938.7863,14995249.0
Cameroon,1996,10513387441.6194,13812472.0
"Congo, Dem. Rep.",1996,5772020526.10602,42770544.0
"Congo, Rep.",1996,2540697688.05698,2879222.0
Colombia,1996,97160109277.8087,38049038.0
Comoros,1996,230495751.446593,488627.0
Cabo Verde,1996,501979069.274683,398773.0
Costa Rica,1996,11618286553.3677,3596732.0
Caribbean small states,1996,23905346738.7674,6343683.0
Cuba,1996,25017300000.0,10961012.0
Curacao,1996,1012444074.07495,146306.0
Cayman Islands,1996,1012444074.07495,33536.0
Cyprus,1996,9899623588.45671,873423.0
Czech Republic,1996,66985765439.1937,10315241.0
Germany,1996,2503665193657.4,81914831.0
Djibouti,1996,494004647.73437,643682.0
Dominica,1996,236444444.444444,71145.0
Denmark,1996,187632400365.599,5263074.0
Dominican Republic,1996,18241691857.3544,8029113.0
Algeria,1996,46941496779.8499,29411415.0
East Asia & Pacific (excluding high income),1996,1509586663067.32,1738422945.0
Early-demographic dividend,1996,2707638761104.4,2297015199.0
East Asia & Pacific,1996,7992437673789.84,1964635058.0
Europe & Central Asia (excluding high income),1996,764174558909.871,391791161.0
Europe & Central Asia,1996,11063984564688.0,857652705.0
Ecuador,1996,25226393196.5983,11683479.0
"Egypt, Arab Rep.",1996,67629716981.1321,64933456.0
Euro area,1996,7603702791726.49,318003015.0
Eritrea,1996,693535954.190067,3116379.0
Spain,1996,640998292394.588,39889852.0
Estonia,1996,4746109767.1999,1415594.0
Ethiopia,1996,8547939730.62374,59155148.0
European Union,1996,9832779726332.57,485000716.0
Fragile and conflict affected situations,1996,132099404607.818,306691898.0
Finland,1996,132099404607.818,5124573.0
Fiji,1996,2129266728.42585,784476.0
France,1996,1605675086549.56,59753100.0
Faroe Islands,1996,693535954.190067,46058.0
"Micronesia, Fed. Sts.",1996,218845700.0,108344.0
Gabon,1996,5694040336.82571,1113994.0
United Kingdom,1996,1408781591263.65,58166950.0
Georgia,1996,3095027922.23378,4616100.0
Ghana,1996,6934984709.48012,17185608.0
Gibraltar,1996,2907514522.92503,30382.0
Guinea,1996,3869032270.91633,8132552.0
"Gambia, The",1996,848237108.56163,1096708.0
Guinea-Bissau,1996,270419779.418107,1159060.0
Equatorial Guinea,1996,232463036.435759,523999.0
Greece,1996,145861612825.595,10608800.0
Grenada,1996,366911444.444444,100796.0
Greenland,1996,1197509786.67632,55900.0
Guatemala,1996,15674835615.3139,10646674.0
Guam,1996,23678012697.3612,148060.0
Guyana,1996,705406001.424501,761861.0
High income,1996,26365813031499.0,1086071661.0
"Hong Kong SAR, China",1996,159717233621.659,6435500.0
Honduras,1996,4034037162.16216,5867849.0
Heavily indebted poor countries (HIPC),1996,132907940771.551,425324425.0
Croatia,1996,23678012697.3612,4494000.0
Haiti,1996,2907514522.92503,7965553.0
Hungary,1996,46659796772.5473,10311238.0
IBRD only,1996,5335225881302.02,3789573048.0
IDA & IBRD total,1996,5700859574854.67,4775395700.0
IDA total,1996,364802588855.56,985822652.0
IDA blend,1996,156596859392.818,328964394.0
Indonesia,1996,227369679374.973,199914831.0
IDA only,1996,207499976544.153,656858258.0
Isle of Man,1996,1023086918.62768,70431.0
India,1996,387656017798.596,978893217.0
Not classified,1996,75880632560.4839,3637510.0
Ireland,1996,75880632560.4839,3637510.0
"Iran, Islamic Rep.",1996,120403931885.448,61583089.0
Iraq,1996,179885815374.719,20845893.0
Iceland,1996,7330965239.09774,268916.0
Israel,1996,109957321960.084,5692000.0
Italy,1996,1308929351236.04,56860281.0
Jamaica,1996,7368000000.0,2561993.0
Jordan,1996,6928359238.36389,4716373.0
Japan,1996,4833712542207.1,125757000.0
Kazakhstan,1996,21035368250.8881,15577894.0
Kenya,1996,12045858436.2399,28147734.0
Kyrgyz Republic,1996,1827570586.16784,4628400.0
Cambodia,1996,3506695719.57259,10980273.0
Kiribati,1996,66515376.7900462,78907.0
St. Kitts and Nevis,1996,318742962.962963,43373.0
"Korea, Rep.",1996,598099073901.423,45524681.0
Kuwait,1996,31493987641.9506,1631740.0
Latin America & Caribbean (excluding high income),1996,1627050934361.53,431868811.0
Lao PDR,1996,1873671550.34636,4957180.0
Lebanon,1996,13690217333.2697,3070960.0
Liberia,1996,159400000.0,2191179.0
Libya,1996,27884615384.6154,5035884.0
St. Lucia,1996,662196185.185185,149004.0
Latin America & Caribbean,1996,2074553289848.4,493920488.0
Least developed countries: UN classification,1996,165854563855.708,600926162.0
Low income,1996,112284463384.955,418317960.0
Liechtenstein,1996,2504033252.42718,31325.0
Sri Lanka,1996,13897738375.2488,18372120.0
Lower middle income,1996,1197630387524.48,2121803515.0
Low & middle income,1996,5160957068531.85,4710560456.0
Lesotho,1996,946123275.88212,1787273.0
Late-demographic dividend,1996,3326386170877.56,1977094618.0
Lithuania,1996,8385109020.28485,3601613.0
Luxembourg,1996,21776609771.987,414225.0
Latvia,1996,5970044665.64574,2457222.0
"Macao SAR, China",1996,7122539666.59972,393567.0
St. Martin (French part),1996,43161452678.4383,32102.0
Morocco,1996,43161452678.4383,27460603.0
Monaco,1996,3137848783.08404,30967.0
Moldova,1996,1695130456.52174,3667748.0
Madagascar,1996,3995028592.78722,13902688.0
Maldives,1996,450382327.952421,259327.0
Middle East & North Africa,1996,802386209546.286,292934005.0
Mexico,1996,410975595310.156,95687452.0
Marshall Islands,1996,110858000.0,51401.0
Middle income,1996,5049339257895.26,4292242496.0
"Macedonia, FYR",1996,4422160017.54386,1989443.0
Mali,1996,2780422212.26995,9856810.0
Malta,1996,3570271557.88471,379905.0
Myanmar,1996,395345201743.975,43793310.0
Middle East & North Africa (excluding high income),1996,395345201743.975,260190124.0
Montenegro,1996,1345719472.35883,611003.0
Mongolia,1996,1345719472.35883,2316567.0
Northern Mariana Islands,1996,4421943910.49749,59364.0
Mozambique,1996,3523842274.89662,16248232.0
Mauritania,1996,1442598431.0096,2397245.0
Mauritius,1996,4421943910.49749,1133996.0
Malawi,1996,2281034131.36493,10109789.0
Malaysia,1996,100854996422.609,21023321.0
North America,1996,8731442777972.13,299126029.0
Namibia,1996,3945340776.40546,1706489.0
New Caledonia,1996,3606968433.92682,197564.0
Niger,1996,1987770898.54334,9819964.0
Nigeria,1996,34987951375.0,110732904.0
Nicaragua,1996,4308351902.78601,4700779.0
Netherlands,1996,445704575163.399,15530498.0
Norway,1996,163517783497.163,4381336.0
Nepal,1996,4521580381.47139,21903379.0
Nauru,1996,163517783497.163,10029.0
New Zealand,1996,70140835299.0148,3732000.0
OECD members,1996,25652345211281.9,1124083114.0
Oman,1996,15277763328.9987,2236666.0
Other small states,1996,73430942922.3221,19478909.0
Pakistan,1996,63320122807.1223,125938339.0
Panama,1996,9870494000.0,2796344.0
Peru,1996,55252414130.3019,24441074.0
Philippines,1996,82848140618.0266,71446107.0
Palau,1996,5155311077.38998,17691.0
Papua New Guinea,1996,5155311077.38998,5022437.0
Poland,1996,159942880456.956,38624370.0
Pre-demographic dividend,1996,171744270088.3,497126039.0
Puerto Rico,1996,45340835000.0,3724655.0
"Korea, Dem. People’s Rep.",1996,122629812841.175,22113548.0
Portugal,1996,122629812841.175,10063945.0
Paraguay,1996,9788391732.82899,4870694.0
West Bank and Gaza,1996,3409600000.0,2587997.0
Pacific island small states,1996,3999202538.48459,1869026.0
Post-demographic dividend,1996,24989355029448.6,1000643919.0
French Polynesia,1996,3954696873.74892,219283.0
Qatar,1996,9059340384.61539,522304.0
Romania,1996,37182938696.0752,22619004.0
Russian Federation,1996,391719993756.828,148160042.0
Rwanda,1996,1382334879.40812,6115168.0
South Asia,1996,518624552241.404,1284978193.0
Saudi Arabia,1996,158662398744.993,19131578.0
Sudan,1996,9018243044.45155,24786190.0
Senegal,1996,5065830414.04947,8974077.0
Singapore,1996,96403758865.2482,3670704.0
Solomon Islands,1996,565163750.56079,369469.0
Sierra Leone,1996,941742152.709895,4282350.0
El Salvador,1996,9586327800.0,5671925.0
San Marino,1996,20948677839.851,26209.0
Somalia,1996,20948677839.851,7892389.0
Serbia,1996,20948677839.851,7617794.0
Sub-Saharan Africa (excluding high income),1996,346592134286.174,603309222.0
South Sudan,1996,37182938696.0752,5591114.0
Sub-Saharan Africa,1996,347097499085.376,603385639.0
Small states,1996,101200582722.009,27691618.0
Sao Tome and Principe,1996,860630922.693267,128821.0
Suriname,1996,860630922.693267,450036.0
Slovak Republic,1996,27821913814.9556,5373361.0
Slovenia,1996,21480023016.9972,1988628.0
Sweden,1996,288103936773.039,8840998.0
Swaziland,1996,1602760100.48147,981764.0
Sint Maarten (Dutch part),1996,503068472.20266,76417.0
Seychelles,1996,503068472.20266,76417.0
Syrian Arab Republic,1996,13789560878.2435,14755286.0
Turks and Caicos Islands,1996,1607345450.04578,15966.0
Chad,1996,1607345450.04578,7241134.0
East Asia & Pacific (IDA & IBRD countries),1996,1506473382734.85,1716273159.0
Europe & Central Asia (IDA & IBRD countries),1996,947705220358.905,434909531.0
Togo,1996,1465448290.34132,4398238.0
Thailand,1996,183035154107.494,60151472.0
Tajikistan,1996,1043893062.60575,5849540.0
Turkmenistan,1996,2379281767.9558,4287344.0
Latin America & the Caribbean (IDA & IBRD countries),1996,1989321004941.2,478247051.0
Timor-Leste,1996,391918726612.078,875916.0
Middle East & North Africa (IDA & IBRD countries),1996,391918726612.078,257602127.0
Tonga,1996,219583570.094975,96369.0
South Asia (IDA & IBRD),1996,518624552241.404,1284978193.0
Sub-Saharan Africa (IDA & IBRD countries),1996,347097499085.376,603385639.0
Trinidad and Tobago,1996,5759537726.26601,1258364.0
Tunisia,1996,19587322786.1105,9256037.0
Turkey,1996,181475555282.555,59423208.0
Tuvalu,1996,12334846.2320995,9256.0
Tanzania,1996,6496195450.61034,30811854.0
Uganda,1996,6044585326.938,21202118.0
Ukraine,1996,44558076851.5988,51057189.0
Upper middle income,1996,3851811227144.42,2170438981.0
Uruguay,1996,20515543039.2132,3248035.0
United States,1996,8100201000000.0,269394000.0
Uzbekistan,1996,13948892215.5689,23225000.0
St. Vincent and the Grenadines,1996,331489703.703704,108075.0
"Venezuela, RB",1996,68263823148.8138,22650102.0
British Virgin Islands,1996,1996000000.0,18833.0
Virgin Islands (U.S.),1996,1996000000.0,108095.0
Vietnam,1996,24657470574.7501,76372719.0
Vanuatu,1996,245177633.168933,171801.0
World,1996,31537805949697.0,5796632117.0
Samoa,1996,249908970.658971,171283.0
Kosovo,1996,5785685310.86668,2059000.0
"Yemen, Rep.",1996,5785685310.86668,15889449.0
South Africa,1996,147607982694.857,42898520.0
Zambia,1996,3597220962.00017,9394304.0
Zimbabwe,1996,8553146600.0,11518262.0
Aruba,1997,1531843575.41899,85451.0
Afghanistan,1997,3478787909.09091,18381605.0
Angola,1997,7676533742.33129,15088981.0
Albania,1997,2359903108.38446,3148281.0
Andorra,1997,1180597272.72727,64327.0
Arab World,1997,613279452458.936,266575075.0
United Arab Emirates,1997,78839008444.5655,2700010.0
Argentina,1997,292859000000.0,35833969.0
Armenia,1997,1639492444.76152,3133086.0
American Samoa,1997,680617111.111111,54941.0
Antigua and Barbuda,1997,680617111.111111,77739.0
Australia,1997,434568007512.913,18517000.0
Austria,1997,212790348404.555,7968041.0
Azerbaijan,1997,3962710163.11167,7838250.0
Burundi,1997,972896267.915425,6112097.0
Belgium,1997,254813599458.728,10181245.0
Benin,1997,2268301537.65128,6281639.0
Burkina Faso,1997,2447669403.89018,10665546.0
Bangladesh,1997,48244309133.4895,123854640.0
Bulgaria,1997,11195612105.357,8312068.0
Bahrain,1997,6349202393.61702,594930.0
"Bahamas, The",1997,6332360000.0,286970.0
Bosnia and Herzegovina,1997,3671816504.23851,3752431.0
Belarus,1997,14108846153.8462,10117000.0
Belize,1997,654314350.0,221606.0
Bermuda,1997,2932827000.0,60497.0
Bolivia,1997,7925673448.41368,7870855.0
Brazil,1997,883199625324.675,167545164.0
Barbados,1997,2549296474.91672,266945.0
Brunei Darussalam,1997,5197332974.13793,312038.0
Bhutan,1997,365964500.137703,528754.0
Botswana,1997,5020214747.45261,1637635.0
Central African Republic,1997,937741468.029676,3517309.0
Canada,1997,652825364726.275,29987200.0
Central Europe and the Baltics,1997,409177909939.01,109459093.0
Switzerland,1997,286519135326.948,7088906.0
Channel Islands,1997,84952360922.4679,145715.0
Chile,1997,84952360922.4679,14694835.0
China,1997,961603952951.82,1230075000.0
Cote d'Ivoire,1997,11722142706.1278,15445986.0
Cameroon,1997,10833497457.5123,14165423.0
"Congo, Dem. Rep.",1997,6091061291.30501,43830146.0
"Congo, Rep.",1997,2322718991.26458,2962470.0
Colombia,1997,106659508271.255,38645411.0
Comoros,1997,212099634.697751,501953.0
Cabo Verde,1997,490608657.924976,408175.0
Costa Rica,1997,12552071367.1539,3682725.0
Caribbean small states,1997,28028091570.1083,6392040.0
Cuba,1997,25366200000.0,11013983.0
Curacao,1997,1012444074.07495,146956.0
Cayman Islands,1997,1012444074.07495,35597.0
Cyprus,1997,9594298745.72406,891192.0
Czech Republic,1997,61792161168.0011,10304131.0
Germany,1997,2218689375140.99,82034771.0
Djibouti,1997,502675542.001227,660953.0
Dominica,1997,245781481.481481,70753.0
Denmark,1997,173537588008.176,5284991.0
Dominican Republic,1997,20017908829.3254,8163472.0
Algeria,1997,48177862501.9495,29886839.0
East Asia & Pacific (excluding high income),1997,1563626006268.24,1759201938.0
Early-demographic dividend,1997,2898528183069.2,2341634408.0
East Asia & Pacific,1997,7647564228136.25,1986799861.0
Europe & Central Asia (excluding high income),1997,796294033795.15,392200932.0
Europe & Central Asia,1997,10498416155506.0,859112733.0
Ecuador,1997,28162053026.5133,11924993.0
"Egypt, Arab Rep.",1997,78436578171.0914,66151117.0
Euro area,1997,6952136357842.55,318761764.0
Eritrea,1997,686490090.140141,3161350.0
Spain,1997,588692045454.545,40057389.0
Estonia,1997,5066240419.29666,1399535.0
Ethiopia,1997,8589211390.49612,60976450.0
European Union,1997,9281691729773.42,485892094.0
Fragile and conflict affected situations,1997,126833123353.568,314393550.0
Finland,1997,126833123353.568,5139835.0
Fiji,1997,2093994597.21549,792860.0
France,1997,1452884917959.09,59964851.0
Faroe Islands,1997,206900300.0,46251.0
"Micronesia, Fed. Sts.",1997,206900300.0,108502.0
Gabon,1997,5326816858.99586,1142324.0
United Kingdom,1997,1552483628028.81,58316954.0
Georgia,1997,3510540809.24855,4531600.0
Ghana,1997,6891308593.75,17608812.0
Gibraltar,1997,6891308593.75,30594.0
Guinea,1997,3783788551.0819,8337988.0
"Gambia, The",1997,803630742.53446,1128169.0
Guinea-Bissau,1997,268550998.219197,1179727.0
Equatorial Guinea,1997,442337849.474377,544636.0
Greece,1997,143157600024.959,10661259.0
Grenada,1997,392190592.592593,101122.0
Greenland,1997,1072147778.03013,56000.0
Guatemala,1997,17790026221.6139,10887634.0
Guam,1997,17790026221.6139,150303.0
Guyana,1997,749138009.564539,760510.0
High income,1997,25961033785369.1,1093603568.0
"Hong Kong SAR, China",1997,177352785419.977,6489300.0
Honduras,1997,4663193916.34981,6028882.0
Heavily indebted poor countries (HIPC),1997,139643746196.032,437269757.0
Croatia,1997,23822087053.2091,4572000.0
Haiti,1997,3338938830.01743,8111951.0
Hungary,1997,47290180588.5993,10290486.0
IBRD only,1997,5653691587251.48,3840453296.0
IDA & IBRD total,1997,6031829396709.12,4851072372.0
IDA total,1997,376900808942.486,1010619076.0
IDA blend,1997,158398857202.842,336924643.0
Indonesia,1997,215748998609.635,202826465.0
IDA only,1997,218026827983.162,673694433.0
Isle of Man,1997,1180919719.40764,70869.0
India,1997,410320300470.283,997405318.0
Not classified,1997,82826146131.8052,3674171.0
Ireland,1997,82826146131.8052,3674171.0
"Iran, Islamic Rep.",1997,113919163421.121,62710557.0
Iraq,1997,179885815374.719,21509291.0
Iceland,1997,7548912105.47174,271128.0
Israel,1997,114724862033.977,5836000.0
Italy,1997,1239050932241.93,56890372.0
Jamaica,1997,8375077442.97381,2586827.0
Jordan,1997,7246188575.45839,4832267.0
Japan,1997,4414732843544.43,126057000.0
Kazakhstan,1997,22165932062.966,15333703.0
Kenya,1997,13115773737.5664,28954114.0
Kyrgyz Republic,1997,1767864035.71943,4696400.0
Cambodia,1997,3443413388.6909,11295880.0
Kiribati,1997,67537479.5903221,80184.0
St. Kitts and Nevis,1997,357237682.126571,43846.0
"Korea, Rep.",1997,557503074772.151,45953580.0
Kuwait,1997,30354434553.2476,1715314.0
Latin America & Caribbean (excluding high income),1997,1791027465413.51,439044994.0
Lao PDR,1997,1747011857.33107,5056519.0
Lebanon,1997,15751867489.4446,3092670.0
Liberia,1997,295900000.0,2358469.0
Libya,1997,30698633109.1343,5117269.0
St. Lucia,1997,676949593.703704,151086.0
Latin America & Caribbean,1997,2277064999276.9,501837820.0
Least developed countries: UN classification,1997,176701918952.852,616437048.0
Low income,1997,117126555294.661,429730581.0
Liechtenstein,1997,2298410390.68421,31838.0
Sri Lanka,1997,15091913883.7091,18476505.0
Lower middle income,1997,1235617260085.55,2161549857.0
Low & middle income,1997,5461487290064.81,4785830332.0
Lesotho,1997,997996028.645833,1810453.0
Late-demographic dividend,1997,3482538942028.12,1996172104.0
Lithuania,1997,10120274492.8787,3575137.0
Luxembourg,1997,19731912494.3617,419450.0
Latvia,1997,6525676264.21486,2432851.0
"Macao SAR, China",1997,7211264780.00828,401564.0
St. Martin (French part),1997,39147844526.0838,31304.0
Morocco,1997,39147844526.0838,27825901.0
Monaco,1997,2840182191.77105,31251.0
Moldova,1997,1930071406.92641,3654208.0
